x,y,z,sdx,sdy,sdz,ID,time
2279.77806932942,2627.29911144423,40.3622685299808,24.4843977029692,16.9412986574775,34.4681751773368,1,90
2267.88089281791,2625.50879976201,69.4754595529286,11.6318523904918,62.1115149997625,13.1090930524259,1,363
2265.82000627488,2629.04092148535,36.268203562917,29.531050401474,45.4046835808718,37.9895899427195,1,716
2178.92376277667,2658.39957786261,19.1233244254894,57.3383304228245,43.0130083279548,64.0327195747557,1,354
2314.28662092757,2640.19992349864,35.4015468899038,35.9711368829632,21.7872485472897,9.44421985479962,1,30
2317.14599772209,2703.92858621559,31.307795746813,35.6256419812221,22.62898044591,41.5274283884807,1,133
2210.90800992554,2666.81818137176,100.916183916277,64.2866053136616,48.1524608298935,10.1123074638988,1,168
2320.11415816267,2732.47163552849,38.6740127990014,35.43099338864,36.6265442787035,12.36249827095,1,177
2315.11786509267,2673.92297934221,34.5335015829347,8.46589180336399,14.9155725164727,19.7184845263145,1,50
2235.80168818398,2651.6832296381,70.2139600271894,30.6819781466118,37.8916915657477,19.4765541770798,1,59
2313.09164356357,2624.77938831437,64.8214465931955,31.5286335146765,15.7963486290281,7.75839245665346,1,948
2244.76594590159,2639.62263463274,35.6146433273984,42.8370744638732,28.1178998262979,29.1418479632573,1,704
2214.83388933093,2583.72604208276,114.152745619304,62.1853502877428,36.742561175504,22.0496560906437,1,757
2871.40836386957,2125.10797600177,419.172312056389,19.3620534739943,21.1301599652901,23.427120423409,2,12
2845.61808845113,2139.68135096255,424.879676181467,43.4453303347057,18.1636916334101,42.718778566519,2,471
2870.90397058694,2084.28438923772,439.371316673269,31.1156963810331,21.1354143134372,27.7232912931439,2,68
2920.08607009735,2157.94310779603,423.050856503093,27.1302178301993,28.9078072904737,43.867142660389,2,518
2875.46592174038,2038.57537343776,436.566833886995,36.3517432054402,51.008357224776,31.5134497892651,2,760
2920.37779208238,2082.65857985257,414.286421961483,18.8748112440991,70.220863179731,12.8334798321841,2,950
2903.3161132547,2109.33007497002,414.986372104653,15.4805076253594,19.9639096186169,29.8414541153827,2,627
2858.17734098694,2110.09763827623,405.074035494694,28.7305179551039,32.6110424310323,38.9245407758958,2,604
2908.18122396019,2117.8630013017,393.310550104475,14.1670092074797,23.1441576586416,38.6765818613369,2,110
2907.90041989698,2125.6812807339,422.190603461272,15.6827170252256,35.0946467512782,20.1683583108574,2,5
2894.90938478513,2138.38374216307,378.589378349094,45.5896875115675,50.1237010439859,7.54565817544463,2,118
2880.92603666931,2131.3744669202,391.073128449124,11.0816793211026,50.3294173008232,25.5616579922975,2,382
2899.03134211114,2121.21431331427,386.079461033194,27.105032314525,19.5167684934308,11.9816813761028,2,308
2856.17045095554,2090.17043028658,407.816996463564,47.2954307223133,27.61859599698,22.1321557592751,2,368
2891.99894790979,2119.39927983628,391.025139797859,24.8380683619701,38.9746674621902,29.3872559973695,2,385
2913.07601145368,2148.55097729456,416.659700069679,24.7424334809833,27.541804283023,30.4662410175962,2,416
2915.27646509357,2128.09214034022,427.111848046775,8.40848944101844,58.4107250011653,16.1678098496329,2,924
2793.44117986416,2081.03371307093,368.510186443262,57.2356833710983,38.0557970482843,21.3176925089455,2,890
2949.52985511373,2145.7828916256,388.326368508626,20.7120259195942,7.17984009001471,24.8593039149958,2,682
2877.74685105847,2174.86492262175,430.071527716995,26.9114775582762,43.4032665202096,13.0635308565841,2,844
2864.2896263956,2118.83879440804,342.767652533115,46.7491294926584,24.042458535503,14.2014621230996,2,875
2845.68567387998,2129.64551883517,332.713996825,43.1161851316487,38.3668725279149,28.3182728217962,2,620
2918.87593068879,2090.71325838033,434.547165035939,11.7572592100465,36.2804443633509,28.0581050052737,2,180
2945.96650634003,2132.6482373782,393.787597731162,14.1005831113774,46.7386921547095,34.6817330862569,2,807
2964.70169222812,2165.93191478491,402.77866549746,33.3987240743872,24.9749528333076,34.0478636786492,2,702
2902.55399651676,2128.87970528477,439.714430616588,43.4912653212833,45.1055118871643,6.04660545112743,2,810
2887.40379381046,2119.22164317922,435.256833716722,16.9678651382422,28.1188296820492,48.8876462698221,2,982
2845.52354809178,2244.36935989826,387.459978530333,67.5419658960033,29.4038471289421,25.8097341164781,2,491
2882.36557194659,2128.21643607717,402.925625120934,21.3565253587283,41.9923195433917,19.1984607823606,2,806
2940.43828978668,2159.04941345772,407.096524255853,25.8717322223824,24.8645870656869,43.539698663788,2,82
2892.80510572895,2142.27329489333,407.80133190825,21.8100718891286,26.8098635267181,15.7680167359383,2,198
2910.556274917,2166.352266044,398.267235266914,42.6271855064336,32.9533918097406,49.0577278610677,2,661
2894.36721889131,2101.12489722442,394.218399136158,39.326190998689,55.4036763892585,44.1163056617437,2,615
2925.90385606203,2154.59139107346,378.05839018195,19.4057619364003,44.7424590799659,65.2212318385323,2,410
2861.49533378294,2137.02510070283,411.420369923926,23.761613853107,29.738701098998,21.4857361132394,2,161
2901.77552073685,2067.55892746875,467.448097288071,53.1441847502265,31.1566979612999,19.7306417859475,2,218
2844.17177161809,2099.94312435115,400.066027890185,31.1134686203941,30.2229551180052,20.4056629450913,2,610
2908.61874228403,2152.04449840289,486.837552559919,29.1755137083412,44.7286691659016,6.499975573768,2,81
2937.78840932163,2182.39348998524,403.745819550608,36.1883037757024,39.4688913341335,29.712202570916,2,417
2901.66904052192,2151.50936382012,427.683290340332,18.178528598656,11.5242096800229,21.7739641060083,2,520
2865.06977882998,2122.38141374833,461.85788301968,24.6847591959727,16.3078532758581,12.4101258753055,2,793
2941.91640985477,2149.17033223003,425.768761772915,28.685020799507,44.3571276981114,59.1985969745836,2,347
2901.41804764352,2113.91579758717,388.085257367247,16.7283516299119,23.4241944246778,40.3714511912004,2,70
2924.80945168687,2131.0779507631,438.796558826707,37.1468840077624,22.5852511575302,34.0694537694717,2,657
2902.02241864589,2136.66246596154,416.75470606193,15.7357090942684,48.9874215393132,33.8329970043251,2,86
2905.71534339429,2135.96616367618,437.811453877678,34.870651014396,41.4227460269636,42.4337485634718,2,921
2911.00333068676,2115.15575505029,415.042072955614,14.7581027129769,26.0114755843979,20.64894673652,2,343
2873.83107920925,2126.84867611146,429.499515871425,19.0244940435893,37.5758882329552,14.4713384141844,2,455
2908.13246019049,2184.51218925082,397.978365356211,24.4102799491287,24.6169296475409,22.0257157874616,2,968
2920.41825459123,2149.44539618841,426.226261112785,7.73592814667693,26.8496003026292,14.9537106458286,2,135
1608.52261116667,753.033293231575,317.459165507016,61.4305767488039,20.8465094549217,19.6241151593773,3,708
1654.30360533615,743.220107701518,307.482481404707,17.8781091452411,29.0629657502468,24.4577036501067,3,116
1619.15292689346,760.499140825961,335.734354805438,19.1848648004919,28.9905915086633,32.0267135053178,3,22
1733.12239515201,751.392301279382,260.889726233293,36.155870263634,18.325915054822,23.8993753636137,3,31
1635.63818807801,669.198271544041,302.898553367915,26.885045578691,28.6671233835853,29.3287827667902,3,818
1681.26897213385,688.341917130191,307.716243509743,27.3394493991103,40.2950785658091,8.15851796341518,3,762
1749.97102123226,718.407347811147,272.970700376398,28.9207267012163,21.5672310787262,22.8078042908061,3,678
1699.79062779173,736.875107406766,335.209389421607,45.827901269682,19.3908464422937,25.547381735451,3,174
1668.46181943316,698.208804722841,235.638925645168,25.1025768245734,21.3019074407193,29.6389298088112,3,919
1773.35852878057,746.621507195551,235.53812570568,69.5877202808906,13.0042889193653,56.6008958697245,3,461
1683.35292292822,696.955334120541,254.789003725884,32.7035418768435,42.2739934190465,37.9695663252299,3,313
1634.80691826141,699.047402746002,317.757755396909,17.6028223502127,38.5829568924098,30.5250805407667,3,730
1661.5083583946,736.375694143627,334.273223011809,21.5664483264229,19.7822218306135,22.4963068987127,3,289
1590.8205620562,786.198756655837,317.468729318596,39.3803682335573,46.6405628092359,46.5852448154921,3,512
1674.28136084402,675.294500483327,418.844648039469,40.1850661652956,21.7174707212102,38.2754359760752,3,72
1679.13004113122,672.250209949037,260.279067313223,22.0966954857455,35.1625385329137,39.5634946322523,3,466
1661.23565589373,718.268730584471,359.124905667422,38.730142956417,39.9039316472936,7.50212875279493,3,84
1672.14313935966,723.57194276744,300.356866964004,11.003122857006,20.1312167757776,8.14358925047815,3,832
1696.68113755768,707.672349234603,302.667953619979,23.7136779960182,45.6269058528139,27.6241368900009,3,234
1726.6704204185,662.720830734277,365.72609021878,30.5932838035456,11.6571640597704,28.6314561295194,3,62
1715.53959689044,706.342921147232,346.755608265554,42.7047076729011,48.3048784568066,23.6318500045891,3,470
1672.79147403289,757.638483717962,282.268994227289,23.5668018086528,36.8391778931805,36.4789207691132,3,48
1714.98323871247,668.178840127958,384.019528096212,56.6708467727622,60.9302087106064,71.3810898388213,3,387
1681.32616420835,703.316527561725,348.089697191241,34.5951366090642,55.1710970689363,55.7285112042584,3,171
1692.77173120062,683.339203419488,339.145244643542,35.779111382376,25.0610714087743,32.4181105790339,3,319
1777.18507423403,831.760696707555,311.466962759812,35.8540757972184,17.1515913194455,4.63135687164666,3,904
1587.00887028697,747.189496370993,280.543425109296,25.2397564600339,32.7903505444509,26.6368683143435,3,764
1623.16531079849,648.010905455876,363.642989600039,33.8863286627876,16.777844496003,25.3062336518064,3,733
1704.62160971862,733.572273163457,286.158378304384,47.4509508520686,44.3024956851045,24.2902516285209,3,192
1680.95537858901,752.146062344271,292.926203403761,23.2468645068866,45.4661831259828,45.560175614421,3,524
1680.25510746447,728.280468374611,333.645837898714,12.8224336817637,27.9670424015396,39.7199657587096,3,299
1634.34534781874,688.982149729708,305.551014467507,34.816315718663,17.9080098784234,56.8432424319358,3,290
1607.10845199451,768.085614958225,294.796517955646,45.3634533637736,40.3558590807953,17.8867136586869,3,780
1655.50063395837,737.500704403331,355.497638062756,16.0103341916962,48.587299358624,65.4058294021006,3,438
1676.21479815211,809.301928044622,333.220317222863,60.8816943762539,33.223517046799,44.5365540304443,3,298
1650.56742683618,729.131227723202,317.026539504875,13.760599029834,16.1024106938413,19.9936775287345,3,393
1663.11281945298,662.247434256201,361.13691922722,37.7450180927189,30.6919537328571,20.4578333310142,3,336
1682.66290746108,700.852416546249,327.221980673176,21.6187508866265,13.1957960456319,63.8074686679567,3,78
1574.8857875902,694.226710211557,345.699956518678,62.0541642635489,40.4834763418451,22.1490205133204,3,169
1758.83176772262,760.631973757035,431.278592376515,80.4092348004966,18.7206599587548,35.673842045719,3,322
1648.16383678326,714.393799819285,350.889312934457,31.709506894088,9.20627784216861,7.97027575475086,3,636
1675.80568758704,693.286098465018,309.379874479442,18.9091929821981,17.3816381297201,18.5135209749555,3,728
1574.17151105865,737.188893556052,284.973637351758,61.1243536392102,23.744429791685,20.2251295304111,3,408
1621.98324344671,708.279142050064,330.007833257247,39.5978865800983,13.8448203123078,56.1690489439893,3,117
1663.13451378244,750.951597246335,326.169640450139,30.7069671729795,18.535719297011,30.8687880176215,3,644
1704.46155829701,719.864437503222,298.286612521717,36.4732482980633,34.9160822784084,25.168958702684,3,938
1736.74138998459,678.617109070419,341.117947315428,43.9849465989322,38.4719913412812,21.1657134696043,3,911
1737.38460871882,697.494727258515,343.303777783738,43.0373772348121,38.3882831534988,23.3198878802663,3,233
1631.38043398551,717.746197281484,277.009443766867,28.7077608261901,15.5511066117248,22.2412276872025,3,651
1706.38755672718,756.258881997299,335.38871277345,23.2686249710279,9.16401975709737,36.2767159127359,3,284
1549.63989125081,1370.94032407639,206.524168403265,33.5673100315426,35.3058203348174,8.61419275833697,4,334
1577.26193540062,1307.64487946008,259.766627524918,28.0017193693771,35.159387645554,29.9442244230439,4,942
1580.35139606083,1342.53840103952,260.038348386945,14.4272220152812,20.0653994523409,17.8182086550305,4,484
1568.97485732545,1291.47070869698,172.4473492785,61.7449336795362,21.7408829457763,20.4330814634073,4,595
1582.70914533762,1271.83292874951,139.901970641115,34.1847702913031,28.9098074560646,39.1173036074767,4,523
1564.46712683725,1294.52954116367,219.844253434784,41.9571388152676,23.1194394962847,32.3493485602041,4,846
1610.74851599282,1332.43129308498,207.619303346004,28.1345303044024,34.094966005894,35.6117833428621,4,25
1600.80303518583,1354.53148551,207.999731653691,26.2531535698017,21.61899190909,24.5690730994442,4,41
1532.42725397484,1370.95142296407,234.626971118455,22.6953566906049,46.6739445018527,21.3284493580919,4,35
1621.09672912861,1291.63487068432,231.689063868878,40.491936756514,62.6888028607737,39.201332405431,4,431
1596.73338839567,1414.84927854919,269.67704670728,40.0619341749933,18.5289336878785,30.8133823507332,4,494
1586.28743625667,1391.55571918249,228.015138709892,39.216536615018,21.9305644984796,26.0604559670858,4,213
1591.81146061629,1327.05425274305,243.244952380789,34.0572073900045,15.7451558709104,27.2771217896234,4,139
1571.11145487889,1439.41701035605,174.781346730327,44.7368111531439,14.9745045771813,55.7440915590693,4,646
1546.97712614652,1319.79182957079,224.173728022996,34.3408126376685,24.41985250482,36.7458909043199,4,666
1595.03564629252,1287.72785126166,255.856380338923,51.7390927863855,27.5223762702598,26.1577883151415,4,353
1617.04907264301,1297.91885274243,192.449512668657,33.5274334656916,32.9758609521836,45.6590114140414,4,599
1596.38480158975,1404.25029375247,188.105399242842,28.7304882217886,20.5895511854299,41.9120375288124,4,898
1625.99942705711,1334.97849083928,215.375531728659,9.87830158909508,40.1643115924703,19.4447946169659,4,792
1598.66576278624,1334.97630305985,204.982602464813,21.7269124757222,17.7368385276895,24.0113522294651,4,804
1617.87740893466,1378.82091906434,221.421815940761,19.5767899952519,35.9369878068879,46.1220960500935,4,960
1495.05197557253,1414.30040712638,203.546458477528,52.8062272921491,74.3918546787065,15.9406535036901,4,339
1606.82047082911,1353.47365438861,176.763934344067,17.9953692983235,51.3002103106097,50.1088892132561,4,480
1555.72011401046,1343.10396978208,67.4079343531315,58.2778919199665,19.2581855619775,27.4691655305022,4,831
1611.5287238569,1330.79708127194,210.987784082281,17.4328913954118,22.8251607193205,33.329811645045,4,60
1567.49912653868,1333.03040397122,221.170469701946,33.5339453942888,45.8672915173171,42.611878027201,4,475
1569.22423784104,1301.06970075731,160.187364881602,42.5857800613182,37.9507912616222,22.8613583857418,4,673
1607.52692107121,1333.33769784276,215.943684662528,6.72379945575732,14.6060317154403,36.6883561633793,4,731
1630.30308263451,1339.55988424541,243.570998948467,16.8459057478573,54.7862837998746,39.6987127219764,4,206
1630.80450326208,1385.42951771058,246.535851471979,36.9845487632524,42.3134434630725,45.2173537898631,4,371
1575.97931777798,1355.14486256798,191.850130030558,21.9647479231388,20.6950940181348,45.8290589575703,4,369
1550.42057499337,1399.06131609082,193.286755425701,29.8067091867611,15.9141926565899,16.3612846618166,4,377
1539.72321554232,1336.09828022852,119.870460810328,62.8881794709799,36.4481992362631,21.6849990133575,4,91
1612.79876054538,1345.45125074992,193.585351876775,21.2001805790762,25.8788298615154,20.4357230915086,4,747
1620.0876122084,1354.89092282081,187.541483045626,18.9335578741151,32.885891013228,20.8230890507485,4,463
1611.46626975705,1357.58221079946,223.67889972485,16.2111254889744,35.7757800893156,13.2694157451094,4,436
1601.42872912785,1343.19077876795,201.192303319075,27.9866668609483,44.4743257782766,11.1186840428272,4,106
1614.24179017619,1330.71620863291,222.545023493217,10.9590034784155,9.42072536376111,14.5521175658247,4,124
1616.32521410841,1352.91064407415,187.945195311885,31.8272383990999,23.0982840342537,48.2067437041055,4,13
1570.69214172859,1356.3890255469,225.818210716222,20.9533392695211,31.4767458922861,18.9842830309647,4,323
1627.48834641895,1364.53440633284,225.792992416984,11.8681415391963,20.2024171619628,28.3100420450278,4,929
1525.75114162805,1389.90238387364,178.666186686107,28.0330889626708,20.8812245100706,24.6741384678178,4,433
1651.30020229343,1408.91003008564,254.147160475775,43.1998142674447,24.8753810600364,21.0605834179315,4,795
1598.28289552525,1372.46403354822,225.89807299112,21.9504820787329,31.4161409675711,26.3576211892371,4,777
1602.36025424669,1336.80905336518,166.53702241772,27.1875825742239,49.7617665736864,49.9891578012844,4,640
1594.90091792259,1357.34754156112,242.544038608871,5.52965822837007,44.4096897803885,31.5329747038207,4,134
1612.67990322891,1330.69465207567,212.315936256746,19.5255224229281,24.9658218235487,16.1858198617651,4,444
1573.05275991095,1315.01038613072,246.076498312529,22.1165548248861,21.0550335592056,41.2327016759245,4,522
1638.1514278835,1338.51043580878,179.83121149778,20.9718161429991,27.9003084713006,36.2270109613762,4,176
1635.26705899133,1329.81836338113,221.169065222261,22.1889621628569,30.8279628049141,15.2588107885781,4,154
608.445630126388,1174.49029020217,375.684599452212,23.9765011709092,25.4669187868166,10.5001394344354,5,503
621.02531705822,1079.18764315806,501.46209439753,27.0540266309387,68.4656672065754,23.8304873249163,5,380
638.91974348402,1113.63763620757,408.935055926759,36.9782568095935,10.4582213022297,13.6701686076527,5,922
594.574598700521,1111.98512218856,417.664577392743,39.7826976645313,46.6174821264913,10.7414395148513,5,621
646.615060390502,1183.85799123092,429.014582596482,37.4546230802602,30.2234837013681,52.962371613777,5,889
622.95765155439,1114.59971571876,447.315849217279,30.1950973534527,11.2937599129441,41.7861406309039,5,34
644.875463246741,1154.66216052697,418.407405919862,19.2114395031015,27.0437358596299,32.8472664193986,5,208
604.440520612349,1123.00385365133,441.180912728548,21.0452731462331,20.8554928500863,46.344006886754,5,985
663.113897780197,1116.27517810127,356.930835227066,40.1371444981431,10.2393962137644,33.2166845107972,5,88
593.247969960457,1059.23561515496,270.320952016357,55.6422160316366,43.0390626368056,20.7628970907382,5,953
628.148064567594,1120.65239265907,469.183191803532,24.6660636562787,38.587318103481,58.9072197956329,5,714
590.057011741222,1139.93626201831,451.361923333642,37.5549766874183,21.990319320337,26.1944275795791,5,658
617.617838830652,1152.33176908478,409.737879646476,37.8766553227123,25.5807222776207,16.2685905882375,5,535
636.877034939893,1112.50205642325,393.876321888277,20.5985562165815,25.6439062843519,32.7618721299751,5,772
589.726730030849,1112.49825972484,435.718715372809,23.6708189412748,34.1302768050754,17.0772496164539,5,749
628.203959513822,1083.25484049378,435.730992420531,36.3683045956244,32.5831411041228,18.5105495340916,5,754
637.970392734293,1112.76748622225,432.544503008946,13.4634885369234,25.90660761319,20.1611728594599,5,395
711.167972397461,1180.17311974424,431.333808322755,51.0529942923307,25.2777619817114,34.7316143805815,5,362
574.570833205974,1133.62564109948,445.395421265928,20.2155076952553,13.8507751826473,9.21748498713552,5,537
620.658517047606,1123.49252338263,446.634747614795,20.6911060701559,17.8229001963487,43.4123271206357,5,129
617.577224256931,1120.33513232477,421.528299035661,23.563843061712,14.9542353723252,52.2850558803454,5,143
568.801661534034,1165.32242497187,412.537489508433,22.8588837406085,29.3766727028653,19.7930872837115,5,482
602.45714840907,1169.55607158649,446.219549901596,23.9411011758965,22.3064521597609,39.9617249946964,5,405
581.874265272043,1166.57164516611,411.035505034744,19.3704326046757,57.7823091165445,19.3765770185798,5,56
652.262425489343,1096.45992618316,461.383924238949,28.4675845269946,64.2217012720378,32.2109940317375,5,3
661.691277263952,1194.09752977079,464.979238496241,26.199952390339,5.9527567690714,22.787368935977,5,15
583.957112856673,1144.68462998525,461.214421861527,23.121212401293,48.4538038647475,15.4282798068883,5,226
602.617431759804,1074.80803241437,485.980131177303,27.1006997750333,31.8799231912684,14.8174335865595,5,304
604.267882703087,1157.08069417079,455.512281284242,19.6282988096363,19.8685925747762,19.8571591634562,5,809
569.813066994416,1217.21328835231,440.217368023049,48.6825282098651,16.1285446797483,14.6191395553907,5,531
641.052053656891,1132.51615386086,348.739236682275,51.6697290176375,20.7418719081128,52.553679197168,5,504
601.374463431,1133.96776971226,448.750129111502,16.7570055663009,46.527167470617,20.7421642365829,5,404
636.799395078648,1095.0392785019,409.697438693902,22.6290607802744,40.6237005528716,37.297206740577,5,486
602.031797219999,1174.04045469219,422.310429185347,20.0485259687485,22.5314745177531,14.4128880396311,5,215
609.463405408256,1163.39650469737,413.69088154871,27.4020679129755,18.406471028825,21.5355021149961,5,23
560.879655498064,1101.15162405518,426.305132822265,48.5181782046176,37.7219744796573,16.9042570205167,5,738
643.784705332442,1127.30075397992,418.014018328584,62.0279178729591,50.7502261886946,25.3522469615719,5,99
617.021014525473,1165.76318691861,373.280174077087,31.7685623829943,25.1477133063316,36.1845564631709,5,561
593.870845641698,1096.83378907972,411.968099906043,27.9199523899918,41.7402361874069,18.958192243122,5,798
667.381359925122,1078.57559707192,468.931671799098,26.1725703389916,54.1006554150091,39.3632702279056,5,536
595.844691191985,1133.09161723809,431.360720135315,27.1229271415121,22.7616551188898,10.5283070054121,5,459
598.171303090595,1077.1804005109,378.154422652846,26.9272055289609,25.2663205503716,26.5027046277561,5,302
621.64531339782,1085.09556425836,408.84407353054,21.7467399781745,34.8319536866508,40.4274740381714,5,662
652.697988312541,1132.29103187093,449.999471017824,31.9229413508738,29.1884351342052,20.7434497584104,5,877
647.646379451933,1134.09485910258,411.135007838615,16.4938566243828,36.1584432329297,13.321443526166,5,502
583.561907367809,1156.38029866971,452.154702626965,41.247348181554,28.9742034448932,37.1365360167502,5,285
622.715072944169,1073.81929918587,458.414423307425,22.3294519162156,45.9768815551669,28.5792865508961,5,2
595.59521517447,1094.04696961082,506.220882111173,34.2457606541311,25.2474928773374,38.7040440633729,5,190
641.65705031889,1124.39822323554,423.081678865376,25.7557452411276,31.0277219175753,31.9513009656059,5,341
622.496509005523,1145.63980085163,394.627846869866,18.6317646035978,21.8295891884558,18.4727324483891,5,352
2455.09108449411,1095.07822971375,230.539590640764,13.1670826195889,47.7582394292824,88.2161756573307,6,981
2478.03276080642,1084.5415928917,220.640058210879,29.977883081993,40.7167102443343,18.0369760431889,6,267
2464.94836498493,1064.57761746379,214.416880458647,24.1083387308127,90.3936881727515,25.5466706813055,6,773
2393.91709218703,1156.34829258619,213.461932965432,39.8107306979995,32.2458690061491,26.7634667296564,6,67
2510.32194051047,1098.59817171688,188.151638483991,38.6247529415972,43.9799143391253,38.1505720557113,6,402
2487.95296926471,1067.895441197,262.236574389906,33.714931675721,18.2472717204099,45.9391605662802,6,543
2454.29086314677,1097.13367173061,250.168476723068,14.8311059948346,53.5091132226081,22.6173799495414,6,769
2471.74713372323,1125.02938054156,263.650681678259,24.855744364568,22.9915783058224,34.1974216183752,6,966
2464.42348877459,1134.86774650532,232.939792175094,12.8712146239265,26.1800653787509,27.5845714902737,6,38
2457.13380850769,1100.55464962161,246.980320487119,23.9086515660425,20.6749604147564,13.5628236569693,6,816
2421.5368294965,1072.88152072428,279.646214997737,25.4083332112273,38.6207658625061,18.3109378815389,6,593
2534.82309996823,1072.98654535699,325.43149233309,39.8838099298695,47.3521173083647,24.0866004166096,6,390
2469.69339656236,1125.10491672575,239.948355355101,10.7001745382743,17.4616272760027,23.5536411007148,6,266
2447.21101728532,1162.81750342436,254.211655702516,32.599504432633,29.6675261291041,56.9501378903428,6,695
2440.44556719283,1098.33559396481,220.45856473053,24.2294038058422,36.651540577507,30.2304946833067,6,577
2546.41984138344,1034.38215324001,215.973911475973,45.8889595614257,19.8932326568826,13.4491967489632,6,443
2462.80136586411,1087.37209947947,274.25281228495,47.9398342747226,19.2436800142712,23.5206197467982,6,350
2452.68240460743,1103.47631727081,278.446117381932,20.2818556750598,20.7310670687538,15.1763183415055,6,420
2379.48578564512,1041.13403145709,286.52652627028,32.5944724953669,11.9873939820551,28.2928598785254,6,112
2499.73593070117,1199.13955785804,176.805014538779,58.1884008562077,43.2226854496851,44.3043472903063,6,782
2463.34548421057,1141.51630047622,248.394946789715,12.6057686875472,12.1927926585545,16.5845615964043,6,406
2508.55496099233,1112.37880043778,269.515758212365,6.61973359796761,22.2067873377132,46.5656045321762,6,977
2488.56003301746,1122.67233319592,245.678245682035,33.0670817248747,15.6180041595467,26.0357703328203,6,435
2511.82653000318,1147.40088020209,249.499882811347,55.7812547828541,19.3175815286349,31.0593657843699,6,212
2465.49955326343,1124.04712928665,213.578578999202,22.4621536080067,23.9983008090817,8.67009081081349,6,467
2495.60547786493,1089.25300597968,276.964200631503,9.87161120514674,49.8733371284015,50.815675526943,6,783
2460.12638528291,1130.4424870273,224.413528850104,27.9034619735394,9.59866389419829,16.5711727741082,6,594
2491.62065331597,1101.67763604835,211.77627555315,45.8490511118875,43.0361241914244,17.0192442698026,6,225
2478.38352826794,1113.22102517045,247.528459514653,11.3179611919958,28.2332642988005,30.2468844402044,6,829
2470.13260519628,1058.35012269017,251.444350494118,22.4582520485475,32.610873003482,30.2675297334566,6,437
2494.16786008673,1094.92765507494,209.515152433157,34.5187456566282,17.3047522965273,26.827082627298,6,359
2512.79717837924,1031.18322002346,275.549756974873,35.5975758786551,51.5329052058364,33.4740314733739,6,718
2466.94263737233,1113.65191501624,251.890500375819,10.9720461081254,33.5970190678847,13.6508417233884,6,238
